Chapter	FA Number	Functional Area	VARF Code	Legacy Code
270	4	PMR Svc Common Clinical Staff Area	SC176	SC176
270	4	PMR Svc Common Clinical Staff Area	SC148	SC148
270	4	PMR Svc Common Clinical Staff Area	SC175	SC175
270	4	PMR Svc Common Clinical Staff Area	SB188	SB188
270	4	PMR Svc Common Clinical Staff Area	SB546	SB546
270	4	PMR Svc Common Clinical Staff Area	SB280	SB280
270	4	PMR Svc Common Clinical Staff Area	SB237	SB237
270	4	PMR Svc Common Clinical Staff Area	PMR SVC COMMON CLINICAL STAFF AREA	
270	4	PMR Svc Common Clinical Staff Area	PMR SVC COMMON CLINICAL STAFF AREA	
270	5	Physical Therapy (PT) Area	CT001	CT001
270	5	Physical Therapy (PT) Area	CT002	CT002
270	5	Physical Therapy (PT) Area	CT003	CT003
270	5	Physical Therapy (PT) Area	CT004	CT004
270	5	Physical Therapy (PT) Area	CT007	CT007
270	5	Physical Therapy (PT) Area	CT017	CT017
270	5	Physical Therapy (PT) Area	CT018	CT018
270	5	Physical Therapy (PT) Area	CT040	CT040
270	5	Physical Therapy (PT) Area	CT048	CT048
270	5	Physical Therapy (PT) Area	CT044	CT044
270	5	Physical Therapy (PT) Area	CT049	CT049
270	5	Physical Therapy (PT) Area	CT046	CT046
270	5	Physical Therapy (PT) Area	CT045	CT045
270	5	Physical Therapy (PT) Area	CT047	CT047
270	5	Physical Therapy (PT) Area	SS232	SS232
270	5	Physical Therapy (PT) Area	SB188	SB188
270	5	Physical Therapy (PT) Area	SB191	SB191
270	5	Physical Therapy (PT) Area	SB280	SB280
270	5	Physical Therapy (PT) Area	SB237	SB237
270	5	Physical Therapy (PT) Area	PHYSICAL THERAPY (PT) AREA	
270	5	Physical Therapy (PT) Area	PHYSICAL THERAPY (PT) AREA	
270	6	Kinesiotherapy (KT) Area	CT060	CT060
270	6	Kinesiotherapy (KT) Area	CT061	CT061
270	6	Kinesiotherapy (KT) Area	CT062	CT062
270	6	Kinesiotherapy (KT) Area	CT063	CT063
270	6	Kinesiotherapy (KT) Area	CT064	CT064
270	6	Kinesiotherapy (KT) Area	CT065	CT065
270	6	Kinesiotherapy (KT) Area	CT069	CT069
270	6	Kinesiotherapy (KT) Area	CT070	CT070
270	6	Kinesiotherapy (KT) Area	CT071	CT071
270	6	Kinesiotherapy (KT) Area	CT072	CT072
270	6	Kinesiotherapy (KT) Area	CT073	CT073
270	6	Kinesiotherapy (KT) Area	CT074	CT074
270	6	Kinesiotherapy (KT) Area	CT075	CT075
270	6	Kinesiotherapy (KT) Area	SS232	SS232
270	6	Kinesiotherapy (KT) Area	SB188	SB188
270	6	Kinesiotherapy (KT) Area	SB191	SB191
270	6	Kinesiotherapy (KT) Area	SB280	SB280
270	6	Kinesiotherapy (KT) Area	SB237	SB237
270	6	Kinesiotherapy (KT) Area	KINESIOTHERAPY (KT) AREA	
270	6	Kinesiotherapy (KT) Area	KINESIOTHERAPY (KT) AREA	
270	7	Occupational Therapy (OT) Area	CT101	CT101
270	7	Occupational Therapy (OT) Area	CT102	CT102
270	7	Occupational Therapy (OT) Area	CT103	CT103
270	7	Occupational Therapy (OT) Area	CT104	CT104
270	7	Occupational Therapy (OT) Area	CT105	CT105
270	7	Occupational Therapy (OT) Area	CT106	CT106
270	7	Occupational Therapy (OT) Area	CT107	CT107
270	7	Occupational Therapy (OT) Area	CT108	CT108
270	7	Occupational Therapy (OT) Area	CT109	CT109
270	7	Occupational Therapy (OT) Area	CT111	CT111
270	7	Occupational Therapy (OT) Area	CT112	CT112
270	7	Occupational Therapy (OT) Area	CT113	CT113
270	7	Occupational Therapy (OT) Area	CT114	CT114
270	7	Occupational Therapy (OT) Area	CT115	CT115
270	7	Occupational Therapy (OT) Area	CT116	CT116
270	7	Occupational Therapy (OT) Area	CT117	CT117
270	7	Occupational Therapy (OT) Area	CT118	CT118
270	7	Occupational Therapy (OT) Area	CT119	CT119
270	7	Occupational Therapy (OT) Area	CT120	CT120
270	7	Occupational Therapy (OT) Area	CT121	CT121
270	7	Occupational Therapy (OT) Area	SS232	SS232
270	7	Occupational Therapy (OT) Area	SB188	SB188
270	7	Occupational Therapy (OT) Area	SB191	SB191
270	7	Occupational Therapy (OT) Area	SB280	SB280
270	7	Occupational Therapy (OT) Area	SB237	SB237
270	7	Occupational Therapy (OT) Area	OCCUPATIONAL THERAPY (OT) AREA	
270	7	Occupational Therapy (OT) Area	OCCUPATIONAL THERAPY (OT) AREA	
270	8	Assistive Technology (ATech) Area	CT140	CT140
270	8	Assistive Technology (ATech) Area	CT142	CT142
270	8	Assistive Technology (ATech) Area	CT143	CT143
270	8	Assistive Technology (ATech) Area	CT144	CT144
270	8	Assistive Technology (ATech) Area	CT145	CT145
270	8	Assistive Technology (ATech) Area	CT146	CT146
270	8	Assistive Technology (ATech) Area	CT147	CT147
270	8	Assistive Technology (ATech) Area	CT148	CT148
270	8	Assistive Technology (ATech) Area	CT149	CT149
270	8	Assistive Technology (ATech) Area	CT150	CT150
270	8	Assistive Technology (ATech) Area	CT151	CT151
270	8	Assistive Technology (ATech) Area	CT152	CT152
270	8	Assistive Technology (ATech) Area	SS232	SS232
270	8	Assistive Technology (ATech) Area	SB188	SB188
270	8	Assistive Technology (ATech) Area	SB191	SB191
270	8	Assistive Technology (ATech) Area	SB280	SB280
270	8	Assistive Technology (ATech) Area	SB237	SB237
270	8	Assistive Technology (ATech) Area	ASSISTIVE TECHNOLOGY (ATECH) AREA	
270	8	Assistive Technology (ATech) Area	ASSISTIVE TECHNOLOGY (ATECH) AREA	
270	9	Chiropractic Care (CC) Area	CT160	CT160
270	9	Chiropractic Care (CC) Area	CT161	CT161
270	9	Chiropractic Care (CC) Area	CT162	CT162
270	9	Chiropractic Care (CC) Area	SS232	SS232
270	9	Chiropractic Care (CC) Area	SB280	SB280
270	9	Chiropractic Care (CC) Area	CHIROPRACTIC CARE (CC) AREA	
270	9	Chiropractic Care (CC) Area	CHIROPRACTIC CARE (CC) AREA	
270	10	Driver Training (DT) Area	CT180	CT180
270	10	Driver Training (DT) Area	CT181	CT181
270	10	Driver Training (DT) Area	CT182	CT182
270	10	Driver Training (DT) Area	CT183	CT183
270	10	Driver Training (DT) Area	CT184	CT184
270	10	Driver Training (DT) Area	SB280	SB280
270	10	Driver Training (DT) Area	DRIVER TRAINING (DT) AREA	
270	10	Driver Training (DT) Area	DRIVER TRAINING (DT) AREA	
270	11	Aquatic Therapy (AT) Area	CT190	CT190
270	11	Aquatic Therapy (AT) Area	CT191	CT191
270	11	Aquatic Therapy (AT) Area	CT192	CT192
270	11	Aquatic Therapy (AT) Area	CT193	CT193
270	11	Aquatic Therapy (AT) Area	CT194	CT194
270	11	Aquatic Therapy (AT) Area	CT195	CT195
270	11	Aquatic Therapy (AT) Area	CT196	CT196
270	11	Aquatic Therapy (AT) Area	CT197	CT197
270	11	Aquatic Therapy (AT) Area	CT198	CT198
270	11	Aquatic Therapy (AT) Area	CT199	CT199
270	11	Aquatic Therapy (AT) Area	SB721	SB721
270	11	Aquatic Therapy (AT) Area	SB722	SB722
270	11	Aquatic Therapy (AT) Area	SB723	SB723
270	11	Aquatic Therapy (AT) Area	SB724	SB724
270	11	Aquatic Therapy (AT) Area	SB725	SB725
270	11	Aquatic Therapy (AT) Area	SB726	SB726
270	11	Aquatic Therapy (AT) Area	SB727	SB727
270	11	Aquatic Therapy (AT) Area	SB728	SB728
270	11	Aquatic Therapy (AT) Area	SB731	SB731
270	11	Aquatic Therapy (AT) Area	SB732	SB732
270	11	Aquatic Therapy (AT) Area	SB733	SB733
270	11	Aquatic Therapy (AT) Area	SB734	SB734
270	11	Aquatic Therapy (AT) Area	SB735	SB735
270	11	Aquatic Therapy (AT) Area	SB736	SB736
270	11	Aquatic Therapy (AT) Area	SB737	SB737
270	11	Aquatic Therapy (AT) Area	SB738	SB738
270	11	Aquatic Therapy (AT) Area	SB280	SB280
270	11	Aquatic Therapy (AT) Area	SB237	SB237
270	11	Aquatic Therapy (AT) Area	AQUATIC THERAPY (AT) AREA	
270	11	Aquatic Therapy (AT) Area	AQUATIC THERAPY (AT) AREA	
270	12	PMR Svc Wheelchair Clinic Area	CT201	CT201
270	12	PMR Svc Wheelchair Clinic Area	CT202	CT202
270	12	PMR Svc Wheelchair Clinic Area	CT203	CT203
270	12	PMR Svc Wheelchair Clinic Area	CT204	CT204
270	12	PMR Svc Wheelchair Clinic Area	CT205	CT205
270	12	PMR Svc Wheelchair Clinic Area	PMR SVC WHEELCHAIR CLINIC AREA	
270	12	PMR Svc Wheelchair Clinic Area	PMR SVC WHEELCHAIR CLINIC AREA	
270	13	PMR Svc Support Area	CT207	CT207
270	13	PMR Svc Support Area	SB743	SB743
270	13	PMR Svc Support Area	SB737	SB737
270	13	PMR Svc Support Area	SC452	SC452
270	13	PMR Svc Support Area	SC471	SC471
270	13	PMR Svc Support Area	CT211	CT211
270	13	PMR Svc Support Area	SB280	SB280
270	13	PMR Svc Support Area	SB541	SB541
270	13	PMR Svc Support Area	SB551	SB551
270	13	PMR Svc Support Area	SB244	SB244
270	13	PMR Svc Support Area	PMR SVC SUPPORT AREA	
270	13	PMR Svc Support Area	PMR SVC SUPPORT AREA	
270	14	PMR Svc Staff And Administrative Area	SS222	SS222
270	14	PMR Svc Staff And Administrative Area	SS218	SS218
270	14	PMR Svc Staff And Administrative Area	SS204	SS204
270	14	PMR Svc Staff And Administrative Area	SS101	SS101
270	14	PMR Svc Staff And Administrative Area	SS272	SS272
270	14	PMR Svc Staff And Administrative Area	SS262	SS262
270	14	PMR Svc Staff And Administrative Area	SS232	SS232
270	14	PMR Svc Staff And Administrative Area	SS241	SS241
270	14	PMR Svc Staff And Administrative Area	SB191	SB191
270	14	PMR Svc Staff And Administrative Area	SB173	SB173
270	14	PMR Svc Staff And Administrative Area	SB184	SB184
270	14	PMR Svc Staff And Administrative Area	PMR SVC STAFF AND ADMINISTRATIVE AREA	
270	14	PMR Svc Staff And Administrative Area	PMR SVC STAFF AND ADMINISTRATIVE AREA	
270	15	PMR Svc Education Area	SS111	SS111
270	15	PMR Svc Education Area	PMR SVC EDUCATION AREA	
270	15	PMR Svc Education Area	PMR SVC EDUCATION AREA	
274	1	Staff Area	RSH12	TLTS2
274	1	Staff Area	SS262	SL001
274	1	Staff Area	SS287	DUTY1
274	1	Staff Area	SV549	JANC1
274	1	Staff Area	SV648	SRS01
274	1	Staff Area	STAFF AREA	EQUIP_FA
277	1	Reception Area	RECP1	RECP1
277	1	Reception Area	SC170	CLSC1
277	1	Reception Area	TLTU1	TLTU1
277	1	Reception Area	WROC1	WROC1
277	2	Patient Examination Area	CRT02	XTLA1
277	2	Patient Examination Area	CRT03	XTEM1
277	2	Patient Examination Area	OCB31	EXRG3
277	2	Patient Examination Area	SB003	WRC01
277	2	Patient Examination Area	SB138	DR001
277	2	Patient Examination Area	SV422	OFDC2
277	2	Patient Examination Area	TLTU1	TLTU1
277	2	Patient Examination Area	TRGM1	TRGM1
277	2	Patient Examination Area	WRL01	WRL01
277	2	Patient Examination Area	XTLC1	XTLC1
277	2	Patient Examination Area	PATIENT AREA	EQUIP_FA
277	2	Patient Examination Area	RECEPTION AREA	EQUIP_FA
277	3	Simulation Area	CRT11	XTSG1
277	3	Simulation Area	CRT17	XTMF1
277	3	Simulation Area	CRT21	XDUS1
277	3	Simulation Area	CRT26	XTTP1
277	3	Simulation Area	CRT48	XFSA1
277	3	Simulation Area	SS212	WRCH1
277	3	Simulation Area	XTSC1	XTSC1
277	3	Simulation Area	TREATMENT PLANNING UNIT AREA	EQUIP_FA
277	4	Treatment Planning Area	CRT31	XTRT1
277	4	Treatment Planning Area	CRT34	XTLB1
277	4	Treatment Planning Area	CRT47	XFP03
277	4	Treatment Planning Area	CRT48	XFSA1
277	4	Treatment Planning Area	CRT82	XVC01
277	4	Treatment Planning Area	LCCL3	LCCL3
277	4	Treatment Planning Area	SB262	SRLW1
277	4	Treatment Planning Area	SB287	SRHM1
277	4	Treatment Planning Area	SB737	UCCL1
277	4	Treatment Planning Area	SB743	USCL1
277	4	Treatment Planning Area	SRE01	SRE01
277	4	Treatment Planning Area	SV549	JANC1
277	4	Treatment Planning Area	XCTI1	XCTI1
277	4	Treatment Planning Area	XFDS1	XFDS1
277	4	Treatment Planning Area	XFFA1	XFFA1
277	4	Treatment Planning Area	XFP01	XFP01
277	4	Treatment Planning Area	SUPPORT AREA	EQUIP_FA
277	5	Patient Treatment Area	CRR01	CRR01
277	5	Patient Treatment Area	CRT82	XVC01
277	5	Patient Treatment Area	SS205	OFA09
277	5	Patient Treatment Area	SS218	OFA07
277	5	Patient Treatment Area	SS222	SEC01
277	5	Patient Treatment Area	SS262	SL001
277	5	Patient Treatment Area	SS272	RPR01
277	5	Patient Treatment Area	SS282	LR001
277	5	Patient Treatment Area	SV648	SRS01
277	5	Patient Treatment Area	TLTU1	TLTU1
277	5	Patient Treatment Area	XFFA2	XFFA2
277	5	Patient Treatment Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
277	6	Clinical Support Area	CRR01	CRR01
277	6	Clinical Support Area	SS218	OFA07
277	7	Clinical Staff Area		
277	8	Support Area	CRT31	XTRT1
277	8	Support Area	CRT34	XTLB1
277	8	Support Area	CRT47	XFP03
277	8	Support Area	CRT48	XFSA1
277	8	Support Area	CRT82	XVC01
277	8	Support Area	LCCL3	LCCL3
277	8	Support Area	SB262	SRLW1
277	8	Support Area	SB287	SRHM1
277	8	Support Area	SB737	UCCL1
277	8	Support Area	SB743	USCL1
277	8	Support Area	SRE01	SRE01
277	8	Support Area	SV549	JANC1
277	8	Support Area	XCTI1	XCTI1
277	8	Support Area	XFDS1	XFDS1
277	8	Support Area	XFFA1	XFFA1
277	8	Support Area	XFP01	XFP01
277	8	Support Area	SUPPORT AREA	EQUIP_FA
277	9	Staff And Administrative Area	CRR01	CRR01
277	9	Staff And Administrative Area	CRT82	XVC01
277	9	Staff And Administrative Area	SS205	OFA09
277	9	Staff And Administrative Area	SS218	OFA07
277	9	Staff And Administrative Area	SS222	SEC01
277	9	Staff And Administrative Area	SS262	SL001
277	9	Staff And Administrative Area	SS272	RPR01
277	9	Staff And Administrative Area	SS282	LR001
277	9	Staff And Administrative Area	SV648	SRS01
277	9	Staff And Administrative Area	TLTU1	TLTU1
277	9	Staff And Administrative Area	XFFA2	XFFA2
277	9	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
277	10	Building Support Area	CRT31	XTRT1
277	10	Building Support Area	CRT34	XTLB1
277	10	Building Support Area	CRT47	XFP03
277	10	Building Support Area	CRT48	XFSA1
277	10	Building Support Area	CRT82	XVC01
277	10	Building Support Area	LCCL3	LCCL3
277	10	Building Support Area	SB262	SRLW1
277	10	Building Support Area	SB287	SRHM1
277	10	Building Support Area	SB737	UCCL1
277	10	Building Support Area	SB743	USCL1
277	10	Building Support Area	SRE01	SRE01
277	10	Building Support Area	SV549	JANC1
277	10	Building Support Area	XCTI1	XCTI1
277	10	Building Support Area	XFDS1	XFDS1
277	10	Building Support Area	XFFA1	XFFA1
277	10	Building Support Area	XFP01	XFP01
277	10	Building Support Area	SUPPORT AREA	EQUIP_FA
278	1	R&D Reception Area	RECP1	RECP1
278	1	R&D Reception Area	SB003	WRC01
278	1	R&D Reception Area	TLTU1	TLTU1
278	2	BLR&D Service Research Area	CL501	LBEM2
278	2	BLR&D Service Research Area	CL521	LBEM3
278	2	BLR&D Service Research Area	CL631	LBTS1
278	2	BLR&D Service Research Area	LBRB1	LBRB1
278	2	BLR&D Service Research Area	LBUL1	LBUL1
278	2	BLR&D Service Research Area	SRF01	SRF01
278	2	BLR&D Service Research Area	SRL01	SRL01
278	2	BLR&D Service Research Area	SRR01	SRR01
278	2	BLR&D Service Research Area	SRSE1	SRSE1
278	2	BLR&D Service Research Area	SV648	SRS01
278	2	BLR&D Service Research Area	XMRE1	XMRE1
278	2	BLR&D Service Research Area	XXYYC	XXYYC
278	3	BLR&D Service Support Area	CL631	LBTS1
278	3	BLR&D Service Support Area	CSSS2	CSSS2
278	3	BLR&D Service Support Area	LBRC1	LBRC1
278	3	BLR&D Service Support Area	SHWR1	SHWR1
278	3	BLR&D Service Support Area	SS241	LR002
278	3	BLR&D Service Support Area	TLTU1	TLTU1
278	3	BLR&D Service Support Area	XXYYC	XXYYC
278	4	BLR&D Service Staff Area	LBGW1	LBGW1
278	4	BLR&D Service Staff Area	SB287	SRHM1
278	4	BLR&D Service Staff Area	SRGC1	SRGC1
278	4	BLR&D Service Staff Area	SRGC2	SRGC2
278	4	BLR&D Service Staff Area	SV648	SRS01
278	5	RR&D Service Staff Area	OPT16	CRA02
278	5	RR&D Service Staff Area	SHWR1	SHWR1
278	5	RR&D Service Staff Area	SRE01	SRE01
278	5	RR&D Service Staff Area	SS205	OFA09
278	5	RR&D Service Staff Area	SS218	OFA07
278	5	RR&D Service Staff Area	SS262	SL001
278	5	RR&D Service Staff Area	SS282	LR001
278	5	RR&D Service Staff Area	TLTU1	TLTU1
278	5	RR&D Service Staff Area	BLR&D SERVICE STAFF AREA	EQUIP_FA
278	5	RR&D Service Staff Area	CSR&D SERVICE STAFF AREA	EQUIP_FA
278	5	RR&D Service Staff Area	HSR&D SERVICE STAFF AREA	EQUIP_FA
278	5	RR&D Service Staff Area	R&D NON-PROFIT (N-P) STAFF AREA	EQUIP_FA
278	5	RR&D Service Staff Area	R&D SUPPORT AREA	EQUIP_FA
278	5	RR&D Service Staff Area	RR&D SERVICE STAFF AREA	EQUIP_FA
278	5	RR&D Service Staff Area	VMU STAFF AREA	EQUIP_FA
278	6	CSR&D Service Staff Area	OPT16	CRA02
278	6	CSR&D Service Staff Area	SC399	CMP02
278	6	CSR&D Service Staff Area	SS212	WRCH1
278	6	CSR&D Service Staff Area	SS218	OFA07
278	7	HSR&D Service Staff Area	RECP1	RECP1
278	7	HSR&D Service Staff Area	SB003	WRC01
278	7	HSR&D Service Staff Area	TLTU1	TLTU1
278	8	VMU Treatment Area	CL631	LBTS1
278	8	VMU Treatment Area	CPR22	APMS1
278	8	VMU Treatment Area	LBRB1	LBRB1
278	8	VMU Treatment Area	MRS01	MRS01
278	8	VMU Treatment Area	SC174	PAIA1
278	8	VMU Treatment Area	SC399	CMP02
278	8	VMU Treatment Area	SRSE1	SRSE1
278	8	VMU Treatment Area	SS212	WRCH1
278	8	VMU Treatment Area	SV648	SRS01
278	9	VMU Surgery Area	OPT16	CRA02
278	9	VMU Surgery Area	SHWR1	SHWR1
278	9	VMU Surgery Area	SRE01	SRE01
278	9	VMU Surgery Area	SS205	OFA09
278	9	VMU Surgery Area	SS218	OFA07
278	9	VMU Surgery Area	SS262	SL001
278	9	VMU Surgery Area	SS282	LR001
278	9	VMU Surgery Area	SV549	JANC1
278	9	VMU Surgery Area	SV648	SRS01
278	9	VMU Surgery Area	TLTU1	TLTU1
278	10	VMU Imaging / Behavioral Study Area	SS218	OFA07
278	11	VMU Animal Area	VEX01	VEX01
278	11	VMU Animal Area	VHAU1	VHAU1
278	11	VMU Animal Area	VLB01	VLB01
278	12	VMU Cagewash Area	ANCW1	ANCW1
278	12	VMU Cagewash Area	VRRP1	VRRP1
278	12	VMU Cagewash Area	VSO01	VSO01
278	13	VMU Support Area	SB287	SRHM1
278	13	VMU Support Area	VLAH1	VLAH1
278	13	VMU Support Area	VSO01	VSO01
278	13	VMU Support Area	VXER1	VXER1
278	14	VMU Staff Area	CSSS2	CSSS2
278	14	VMU Staff Area	NBCD2	NBCD2
278	14	VMU Staff Area	TLTU1	TLTU1
278	14	VMU Staff Area	VLAH1	VLAH1
278	14	VMU Staff Area	VLB01	VLB01
278	14	VMU Staff Area	XXYYC	XXYYC
278	15	R&D Non-Profit (N-P) Staff Area	SHWR1	SHWR1
278	15	R&D Non-Profit (N-P) Staff Area	TLTU1	TLTU1
278	15	R&D Non-Profit (N-P) Staff Area	VLAH1	VLAH1
278	15	R&D Non-Profit (N-P) Staff Area	VLB01	VLB01
278	15	R&D Non-Profit (N-P) Staff Area	XXYYC	XXYYC
278	16	R&D Staff And Administrative Area	VLAH1	VLAH1
278	16	R&D Staff And Administrative Area	VLB01	VLB01
278	17	R&D Support Area	SB684	DOCK1
278	17	R&D Support Area	SRF01	SRF01
278	17	R&D Support Area	SRR01	SRR01
278	17	R&D Support Area	SRSE1	SRSE1
278	17	R&D Support Area	SSC01	SSC01
278	17	R&D Support Area	SV648	SRS01
278	17	R&D Support Area	VCWA1	VCWA1
278	17	R&D Support Area	VEX01	VEX01
278	17	R&D Support Area	VFP01	VFP01
278	17	R&D Support Area	XXYYC	XXYYC
278	17	R&D Support Area	VMU SUPPORT AREA	EQUIP_FA
279	1	Duty Area	CROP1	CROP1
279	1	Duty Area	SC648	CRA01
279	1	Duty Area	SV648	SRS01
279	1	Duty Area	XXYYC	XXYYC
279	2	Staff And Administrative Area	SS205	OFA09
279	2	Staff And Administrative Area	SS218	OFA07
279	2	Staff And Administrative Area	SS262	SL001
279	2	Staff And Administrative Area	SS282	LR001
279	2	Staff And Administrative Area	TLTS1	TLTS1
279	2	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
280	1	Reception Area	SB003	WRC01
280	1	Reception Area	SS218	OFA07
280	1	Reception Area	RECEPTION AREA	EQUIP_FA
280	2	Staff And Administrattive Area	SS205	OFA09
280	2	Staff And Administrattive Area	STAFF AND ADMINISTRATTIVE AREA	EQUIP_FA
280	3	Support Area	SV648	SRS01
280	3	Support Area	SUPPORT AREA	EQUIP_FA
282	1	Reception Area	SB003	WRC01
282	1	Reception Area	TLTU1	TLTU1
282	1	Reception Area	RECEPTION AREA	EQUIP_FA
282	2	Patient Area	SS203	OFA04
282	2	Patient Area	SS218	OFA07
282	2	Patient Area	PATIENT AREA	EQUIP_FA
282	2	Patient Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
282	3	Staff And Administrative Area	SC648	CRA01
282	3	Staff And Administrative Area	SRE01	SRE01
282	3	Staff And Administrative Area	SS205	OFA09
282	3	Staff And Administrative Area	SS218	OFA07
282	3	Staff And Administrative Area	SS222	SEC01
284	1	Calculation Area	SC148	CALC1
284	2	Loading Dock Area	MMBK1	MMBK1
284	2	Loading Dock Area	SB287	SRHM1
284	2	Loading Dock Area	SB531	MMST1
284	2	Loading Dock Area	SB684	DOCK1
284	2	Loading Dock Area	SRGC1	SRGC1
284	2	Loading Dock Area	TLTU1	TLTU1
284	2	Loading Dock Area	LOADING DOCK AREA	EQUIP_FA
284	3	Warehouse Area	MMGS1	MMGS1
284	3	Warehouse Area	SB652	NT001
284	3	Warehouse Area	SB763	SRS04
284	3	Warehouse Area	SRE01	SRE01
284	3	Warehouse Area	SRSE1	SRSE1
284	3	Warehouse Area	SSC01	SSC01
284	3	Warehouse Area	SV635	MMRP1
284	3	Warehouse Area	WAREHOUSE AREA	EQUIP_FA
284	4	Postal / Mail Service Area	CPR61	MRRS1
284	4	Postal / Mail Service Area	SB661	RPR02
284	4	Postal / Mail Service Area	SB662	MRCS1
284	4	Postal / Mail Service Area	SRSE1	SRSE1
284	4	Postal / Mail Service Area	SS205	OFA09
284	4	Postal / Mail Service Area	SS219	OFA03
284	4	Postal / Mail Service Area	POSTAL / MAIL SERVICE AREA	EQUIP_FA
284	5	Staff And Administrative Area	SC648	CRA01
284	5	Staff And Administrative Area	SS205	OFA09
284	5	Staff And Administrative Area	SS222	SEC01
284	5	Staff And Administrative Area	SS241	LR002
284	5	Staff And Administrative Area	SS262	SL001
284	5	Staff And Administrative Area	SS272	RPR01
284	5	Staff And Administrative Area	TLTU1	TLTU1
284	5	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
285	1	Decontamination Area	CSCR1	CSCR1
285	1	Decontamination Area	CSWT1	CSWT1
285	1	Decontamination Area	JANC2	JANC2
285	1	Decontamination Area	SC861	CSDE1
285	1	Decontamination Area	SC871	CWSH2
285	1	Decontamination Area	SC872	CWSH3
285	1	Decontamination Area	SC882	CSPE1
285	1	Decontamination Area	DECONTAMINATION AREA	EQUIP_FA
285	2	Scope Processing Area	SC881	CSAR1
285	2	Scope Processing Area	SC882	CSPE1
285	2	Scope Processing Area	SC883	CSSD1
285	2	Scope Processing Area	SC885	CSSP1
285	2	Scope Processing Area	SC891	CSST1
285	2	Scope Processing Area	SCOPE PROCESSING AREA	EQUIP_FA
285	3	Preparation And Assembly Area	CAS76	SRSP1
285	3	Preparation And Assembly Area	SC892	CSIA1
285	3	Preparation And Assembly Area	PREPARATION AND ASSEMBLY AREA	EQUIP_FA
285	4	Sterilization Area	CHC01	CHC01
285	4	Sterilization Area	SC902	CSSS1
285	4	Sterilization Area	SC911	CSLT1
285	4	Sterilization Area	SC921	CSEO1
285	4	Sterilization Area	SC922	CSEO2
285	4	Sterilization Area	SC936	CSCG1
285	4	Sterilization Area	STERILIZATION AREA	EQUIP_FA
285	5	Receiving, Storage And Dispatch Area	CHC01	CHC01
285	5	Receiving, Storage And Dispatch Area	JANC2	JANC2
285	5	Receiving, Storage And Dispatch Area	SC961	CSCQ1
285	5	Receiving, Storage And Dispatch Area	SRS05	SRS05
285	5	Receiving, Storage And Dispatch Area	SS218	OFA07
285	5	Receiving, Storage And Dispatch Area	SV648	SRS01
285	5	Receiving, Storage And Dispatch Area	"RECEIVING, STORAGE AND DISPATCH AREA"	EQUIP_FA
285	6	Staff And Administrative Area	SC648	CRA01
285	6	Staff And Administrative Area	SS205	OFA09
285	6	Staff And Administrative Area	SS218	OFA07
285	6	Staff And Administrative Area	SS241	LR002
285	6	Staff And Administrative Area	SS262	SL001
285	6	Staff And Administrative Area	SS272	RPR01
285	6	Staff And Administrative Area	TLTS1	TLTS1
285	6	Staff And Administrative Area	TLTU1	TLTU1
285	6	Staff And Administrative Area	STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
286	1	Inpatient (IP) Surgical / Endovascular Reception Area	AMBULATORY SURGERY CENTER (ASC) ANESTHESIA PROCEDURE PATIENT AREA	EQUIP_FA
286	2	Inpatient (IP) Surgical / Endovascular Pre-Operative Assessment Unit	AMBULATORY SURGERY CENTER (ASC) CLEAN CORE AREA	EQUIP_FA
286	3	Inpatient (IP) Surgical / Endovascular Pre-Operative Holding / Phase Ii	AMBULATORY SURGERY CENTER (ASC) PATIENT AREA	EQUIP_FA
286	4	Inpatient (IP) Surgical / Endovascular Anesthesia Procedure Patient	AMBULATORY SURGERY CENTER (ASC) POST-ANESTHESIA CARE UNIT (PACU) / PHASE I RECOVERY PATIENT AREA	EQUIP_FA
286	5	Inpatient (IP) Surgical Patient Area	AMBULATORY SURGERY CENTER (ASC) PRE-OPERATIVE HOLDING / PHASE II RECOVERY PATIENT AREA	EQUIP_FA
286	6	Inpatient (IP) Endovascular Patient Area:	AMBULATORY SURGERY CENTER (ASC) PRE-PROCEDURE ASSESSMENT UNIT AREA	EQUIP_FA
286	7	Inpatient (IP) Surgical / Endovascular Clean Core Area	AMBULATORY SURGERY CENTER (ASC) RECEPTION AREA	EQUIP_FA
286	8	Inpatient (IP) Surgical / Endovascular Post Anesthesia Care Unit	AMBULATORY SURGERY CENTER (ASC) STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
286	9	Inpatient (IP) Surgical / Endovascular Support Area	AMBULATORY SURGERY CENTER (ASC) SUPPORT AREA	EQUIP_FA
286	10	Inpatient (IP) Surgical / Endovascular Staff And Administrative Area	INPATIENT (IP) ENDOVASCULAR PATIENT AREA	EQUIP_FA
286	11	Inpatient (IP) Surgical / Endovascular Education Area	INPATIENT (IP) SURGICAL / ENDOVASCULAR ANESTHESIA PROCEDURE PATIENT AREA	EQUIP_FA
