Chapter	FA Number	Functional Area	VARF Code	Legacy Code
265	8	Mental Health Clinic	OFDC1	OFDC1
265	8	Mental Health Clinic	OPMH1	OPMH1
265	8	Mental Health Clinic	SV648	SRS01
265	8	Mental Health Clinic	WRTM1	WRTM1
265	9	Multi-Specialty Clinic	CCD31	OPTM1
265	9	Multi-Specialty Clinic	CPR17	OPCR1
265	9	Multi-Specialty Clinic	EXPA1	EXPA1
265	9	Multi-Specialty Clinic	OCB41	EXP01
265	9	Multi-Specialty Clinic	PEHW1	PEHW1
265	9	Multi-Specialty Clinic	SC066	PEHW2
265	9	Multi-Specialty Clinic	SV422	OFDC2
265	9	Multi-Specialty Clinic	TLTB1	TLTB1
265	9	Multi-Specialty Clinic	TRPR1	TRPR1
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	CT232	PTEA1
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	PTTC1	PTTC1
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	SB138	DR001
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	SRE01	SRE01
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	SS205	OFA09
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	TLTU1	TLTU1
265	11	Prosthetics and Sensory Aids Clinic	MRPA1	MRPA1
265	11	Prosthetics and Sensory Aids Clinic	SB002	WRC03
265	11	Prosthetics and Sensory Aids Clinic	SRCS1	SRCS1
265	11	Prosthetics and Sensory Aids Clinic	SS219	OFA03
265	12	Home Based Primary Care	SRE01	SRE01
265	12	Home Based Primary Care	WRTM1	WRTM1
265	13	Radiology Service	CRT21	XDUS1
265	13	Radiology Service	CRT82	XVC01
265	13	Radiology Service	OFDR1	OFDR1
265	13	Radiology Service	SB003	WRC01
265	13	Radiology Service	SB138	DR001
265	13	Radiology Service	SS218	OFA07
265	13	Radiology Service	TLTU1	TLTU1
265	13	Radiology Service	XDBD1	XDBD1
265	13	Radiology Service	XDM01	XDM01
265	13	Radiology Service	XDR01	XDR01
265	13	Radiology Service	XDRF1	XDRF1
265	14	Pathology and Laboratory Medicine (PLM) Service	CL821	LBVP1
265	14	Pathology and Laboratory Medicine (PLM) Service	LBGM1	LBGM1
265	14	Pathology and Laboratory Medicine (PLM) Service	LBSS1	LBSS1
265	14	Pathology and Laboratory Medicine (PLM) Service	LMCH1	LMCH1
265	14	Pathology and Laboratory Medicine (PLM) Service	SRR02	SRR02
265	14	Pathology and Laboratory Medicine (PLM) Service	SV648	SRS01
265	14	Pathology and Laboratory Medicine (PLM) Service	TLTU1	TLTU1
265	15	Pharmacy Service [65]	PHOD4	PHOD4
265	15	Pharmacy Service [65]	PHOD5	PHOD5
265	15	Pharmacy Service [65]	PHOD6	PHOD6
265	15	Pharmacy Service [65]	SS218	OFA07
265	15	Pharmacy Service [65]	SV401	PHOW1
265	15	Pharmacy Service [65]	SV422	OFDC2
265	15	Pharmacy Service [65]	TLTU1	TLTU1
265	15	Pharmacy Service [65]	WKTM4	WKTM4
265	16	Clinic Management	SS205	OFA09
265	17	Business Services	WKTM1	WKTM1
265	18	Engineering Service	SB321	BMER1
265	19	Logistics Service	SB684	DOCK1
265	19	Logistics Service	SRLG1	SRLG1
265	19	Logistics Service	SRLG2	SRLG2
265	19	Logistics Service	SRLG3	SRLG3
265	19	Logistics Service	SS218	OFA07
265	20	Police Service	CROP1	CROP1
265	20	Police Service	SB816	POH01
265	20	Police Service	SS205	OFA09
265	20	Police Service	SS282	LR001
265	20	Police Service	SSS01	SSS01
265	21	Canteen Service	FSCD4	FSCD4
265	21	Canteen Service	FSCD5	FSCD5
265	21	Canteen Service	SV692	BX002
265	22	Staff Support Area	CWV11	LAC01
265	22	Staff Support Area	OPT17	WRTM2
265	22	Staff Support Area	SC648	CRA01
265	22	Staff Support Area	SRE01	SRE01
265	22	Staff Support Area	SS262	SL001
265	22	Staff Support Area	SS282	LR001
265	22	Staff Support Area	SV422	OFDC2
265	22	Staff Support Area	SV582	RCA06
265	22	Staff Support Area	TLTU1	TLTU1
265	22	Staff Support Area	WKTM1	WKTM1
265	22	Staff Support Area	WRTM1	WRTM1
265	23	COMC1	COMC1	COMC1
265	23	COMC1	SB652	NT001
265	23	COMC1	SB737	UCCL1
265	23	COMC1	SB743	USCL1
265	23	COMC1	SC474	UTC01
265	23	COMC1	SV549	JANC1
266	1	Reception Area	SB003	WRC01
266	1	Reception Area	TLTU1	TLTU1
266	2	Staff and Administrative Area	OPT16	CRA02
266	2	Staff and Administrative Area	SS205	OFA09
266	2	Staff and Administrative Area	SS218	OFA07
266	2	Staff and Administrative Area	TLTU1	TLTU1
266	3	Support Area	SS212	WRCH1
266	3	Support Area	SS218	OFA07
266	3	Support Area	SS254	MRS02
266	3	Support Area	SV648	SRS01
268	1	Inpatient Pharmacy Work Area	PHIV2	PHIV2
268	1	Inpatient Pharmacy Work Area	PHOD2	PHOD2
268	1	Inpatient Pharmacy Work Area	XXYYC	XXYYC
268	2	. Inpatient Pharmacy Support Area	IPT18	RCA02
268	2	. Inpatient Pharmacy Support Area	PHBS2	PHBS2
268	2	. Inpatient Pharmacy Support Area	PHOD2	PHOD2
268	2	. Inpatient Pharmacy Support Area	SFR01	SFR01
268	2	. Inpatient Pharmacy Support Area	SRF01	SRF01
268	3	Inpatient Pharmacy Education Program	SC571	OFA10
268	3	Inpatient Pharmacy Education Program	SS218	OFA07
268	3	Inpatient Pharmacy Education Program	XXYYC	XXYYC
268	4	Inpatient Pharmacy Investigational Drug Program	PHBS2	PHBS2
268	4	Inpatient Pharmacy Investigational Drug Program	PHOD2	PHOD2
268	5	Inpatient Pharmacy Staff and Administrative Area	SC399	CMP02
268	5	Inpatient Pharmacy Staff and Administrative Area	SC648	CRA01
268	5	Inpatient Pharmacy Staff and Administrative Area	SS205	OFA09
268	5	Inpatient Pharmacy Staff and Administrative Area	SS218	OFA07
268	5	Inpatient Pharmacy Staff and Administrative Area	SS222	SEC01
268	5	Inpatient Pharmacy Staff and Administrative Area	SS262	SL001
268	5	Inpatient Pharmacy Staff and Administrative Area	SS282	LR001
268	5	Inpatient Pharmacy Staff and Administrative Area	TLTU1	TLTU1
268	6	Oncology Drug Area	PHBS2	PHBS2
268	6	Oncology Drug Area	PHOD2	PHOD2
268	7	Outpatient Pharmacy Patient Area	SB003	WRC01
268	7	Outpatient Pharmacy Patient Area	TLTU1	TLTU1
268	8	Outpatient Pharmacy Work Area	PHOD1	PHOD1
268	8	Outpatient Pharmacy Work Area	PHOD2	PHOD2
268	8	Outpatient Pharmacy Work Area	SS218	OFA07
268	8	Outpatient Pharmacy Work Area	SV422	OFDC2
268	9	Outpatient Pharmacy Support Area	PHMP2	PHMP2
268	9	Outpatient Pharmacy Support Area	SB287	SRHM1
268	9	Outpatient Pharmacy Support Area	SRCS1	SRCS1
268	9	Outpatient Pharmacy Support Area	SRF01	SRF01
268	9	Outpatient Pharmacy Support Area	SV549	JANC1
268	9	Outpatient Pharmacy Support Area	TLTU1	TLTU1
268	10	Emergency Response Area	XXYYC	XXYYC
269	1	Reception Area	RECP1	RECP1
269	1	Reception Area	RECP4	RECP4
269	1	Reception Area	SB003	WRC01
269	1	Reception Area	SB086	WRF01
269	1	Reception Area	SB262	SRLW1
269	1	Reception Area	SC171	CLSC3
269	1	Reception Area	SV381	NCWD4
269	1	Reception Area	SV648	SRS01
269	1	Reception Area	TLTF3	TLTF3
269	1	Reception Area	TLTU1	TLTU1
269	2	Recreation / Creative Arts Therapy Area	CT302	EXRA1
269	2	Recreation / Creative Arts Therapy Area	CT306	CMR01
269	2	Recreation / Creative Arts Therapy Area	RTAT1	RTAT1
269	2	Recreation / Creative Arts Therapy Area	RTAT2	RTAT2
269	2	Recreation / Creative Arts Therapy Area	RTAT3	RTAT3
269	2	Recreation / Creative Arts Therapy Area	RTCA1	RTCA1
269	2	Recreation / Creative Arts Therapy Area	RTCA2	RTCA2
269	2	Recreation / Creative Arts Therapy Area	RTCA3	RTCA3
269	2	Recreation / Creative Arts Therapy Area	RTGR1	RTGR1
269	2	Recreation / Creative Arts Therapy Area	RTGR2	RTGR2
269	2	Recreation / Creative Arts Therapy Area	RTGR3	RTGR3
269	2	Recreation / Creative Arts Therapy Area	SB737	UCCL1
269	2	Recreation / Creative Arts Therapy Area	SB743	USCL1
269	2	Recreation / Creative Arts Therapy Area	SC164	IPK01
269	2	Recreation / Creative Arts Therapy Area	SS218	OFA07
269	2	Recreation / Creative Arts Therapy Area	SV422	OFDC2
269	2	Recreation / Creative Arts Therapy Area	SV549	JANC1
269	2	Recreation / Creative Arts Therapy Area	SV648	SRS01
269	2	Recreation / Creative Arts Therapy Area	TLTB1	TLTB1
269	2	Recreation / Creative Arts Therapy Area	TLTU1	TLTU1
269	3	Self-Directed Therapy Area	CT341	RTGY1
269	3	Self-Directed Therapy Area	CT361	RTWE1
269	3	Self-Directed Therapy Area	RSH12	TLTS2
269	3	Self-Directed Therapy Area	RTEW1	RTEW1
269	3	Self-Directed Therapy Area	RTEW2	RTEW2
269	3	Self-Directed Therapy Area	RTEW3	RTEW3
269	3	Self-Directed Therapy Area	RTGM1	RTGM1
269	3	Self-Directed Therapy Area	RTGY2	RTGY2
269	3	Self-Directed Therapy Area	RTGY3	RTGY3
269	3	Self-Directed Therapy Area	RTGY4	RTGY4
269	3	Self-Directed Therapy Area	SB003	WRC01
269	3	Self-Directed Therapy Area	SRE01	SRE01
269	3	Self-Directed Therapy Area	SS241	LR002
269	4	Aquatic Therapy Area	CHC01	CHC01
269	4	Aquatic Therapy Area	CT302	EXRA1
269	4	Aquatic Therapy Area	CT371	RTTP1
269	4	Aquatic Therapy Area	CT377	RTTP2
269	4	Aquatic Therapy Area	CT386	RTTP3
269	4	Aquatic Therapy Area	RSH12	TLTS2
269	4	Aquatic Therapy Area	RSH41	LAUN1
269	4	Aquatic Therapy Area	SB003	WRC01
269	4	Aquatic Therapy Area	SB208	LR004
269	4	Aquatic Therapy Area	SB287	SRHM1
269	4	Aquatic Therapy Area	SB737	UCCL1
269	4	Aquatic Therapy Area	SB743	USCL1
269	4	Aquatic Therapy Area	SRE01	SRE01
269	4	Aquatic Therapy Area	SS218	OFA07
269	4	Aquatic Therapy Area	SS241	LR002
269	4	Aquatic Therapy Area	SV549	JANC1
269	4	Aquatic Therapy Area	TLTS1	TLTS1
269	5	Staff and Administrative Area	SB202	TLTF1
269	5	Staff and Administrative Area	SB203	TLTM1
269	5	Staff and Administrative Area	SB208	LR004
269	5	Staff and Administrative Area	SC648	CRA01
269	5	Staff and Administrative Area	SS205	OFA09
269	5	Staff and Administrative Area	SS218	OFA07
269	5	Staff and Administrative Area	SS262	SL001
269	6	Education Area	RPT52	CLR01
269	6	Education Area	SS205	OFA09
269	6	Education Area	SS218	OFA07
272	1	Reception Area	NSTA4	NSTA4
272	1	Reception Area	SB003	WRC01
272	1	Reception Area	TLTU1	TLTU1
272	2	Patient Area	OCB31	EXRG3
272	2	Patient Area	OCM81	OPMH3
272	2	Patient Area	OPMH1	OPMH1
272	2	Patient Area	OPMH2	OPMH2
272	2	Patient Area	OPMH4	OPMH4
272	2	Patient Area	OTEV1	OTEV1
272	2	Patient Area	OTWT1	OTWT1
272	2	Patient Area	SC399	CMP02
272	2	Patient Area	TLTU1	TLTU1
272	3	Staff and Administrative Area	OFDC1	OFDC1
272	3	Staff and Administrative Area	SS205	OFA09
272	3	Staff and Administrative Area	SS218	OFA07
272	3	Staff and Administrative Area	SS262	SL001
272	3	Staff and Administrative Area	SS282	LR001
272	3	Staff and Administrative Area	SV648	SRS01
272	3	Staff and Administrative Area	TLTU1	TLTU1
272	4	Education Area	OPT16	CRA02
274	1	Staff Area	RSH12	TLTS2
274	1	Staff Area	SS262	SL001
274	1	Staff Area	SS287	DUTY1
274	1	Staff Area	SV549	JANC1
274	1	Staff Area	SV648	SRS01
275	1	Reception Area	RECP1	RECP1
275	1	Reception Area	SB003	WRC01
275	1	Reception Area	SC170	CLSC1
275	1	Reception Area	TLTU1	TLTU1
275	2	Patient Area	SB138	DR001
275	2	Patient Area	SC007	RCA01
275	2	Patient Area	SV422	OFDC2
275	2	Patient Area	TLTU1	TLTU1
275	2	Patient Area	WRL01	WRL01
275	2	Patient Area	WROC1	WROC1
275	2	Patient Area	XMRC1	XMRC1
275	2	Patient Area	XMRC2	XMRC2
275	2	Patient Area	XMRS1	XMRS1
275	2	Patient Area	XMRV1	XMRV1
275	3	Support Area	CRT82	XVC01
275	3	Support Area	LCCL3	LCCL3
275	3	Support Area	SB262	SRLW1
275	3	Support Area	SB737	UCCL1
275	3	Support Area	SB743	USCL1
275	3	Support Area	SRGC2	SRGC2
275	3	Support Area	SS212	WRCH1
275	3	Support Area	SV549	JANC1
275	3	Support Area	XFDS1	XFDS1
275	3	Support Area	XFP01	XFP01
275	3	Support Area	XMRE1	XMRE1
275	4	Staff and Administrative Area	SS218	OFA07
275	4	Staff and Administrative Area	SS262	SL001
275	4	Staff and Administrative Area	SS272	RPR01
275	4	Staff and Administrative Area	SS282	LR001
275	4	Staff and Administrative Area	TLTU1	TLTU1
275	5	Education Area	CRR01	CRR01
275	5	Education Area	SS218	OFA07
276	1	Reception Area	RECP1	RECP1
276	1	Reception Area	SB003	WRC01
276	1	Reception Area	SC170	CLSC1
276	1	Reception Area	SC174	PAIA1
276	1	Reception Area	TLTU1	TLTU1
276	2	Radiology Patient Area	CRT21	XDUS1
276	2	Radiology Patient Area	OCB31	EXRG3
276	2	Radiology Patient Area	OFDR1	OFDR1
276	2	Radiology Patient Area	SB003	WRC01
276	2	Radiology Patient Area	SB138	DR001
276	2	Radiology Patient Area	SRE01	SRE01
276	2	Radiology Patient Area	SV422	OFDC2
276	2	Radiology Patient Area	TLTU1	TLTU1
276	2	Radiology Patient Area	WRL01	WRL01
276	2	Radiology Patient Area	XDCS1	XDCS1
276	2	Radiology Patient Area	XDM01	XDM01
276	2	Radiology Patient Area	XDM02	XDM02
276	2	Radiology Patient Area	XDMP1	XDMP1
276	2	Radiology Patient Area	XDR01	XDR01
276	2	Radiology Patient Area	XDRF1	XDRF1
276	3	Interventional Radiology (IR) Patient Area	CRT82	XVC01
276	3	Interventional Radiology (IR) Patient Area	MEDP1	MEDP1
276	3	Interventional Radiology (IR) Patient Area	ORCW1	ORCW1
276	3	Interventional Radiology (IR) Patient Area	SB003	WRC01
276	3	Interventional Radiology (IR) Patient Area	SC199	ORSA1
276	3	Interventional Radiology (IR) Patient Area	SV648	SRS01
276	3	Interventional Radiology (IR) Patient Area	TLTU1	TLTU1
276	3	Interventional Radiology (IR) Patient Area	WRL01	WRL01
276	3	Interventional Radiology (IR) Patient Area	XFP01	XFP01
276	4	Computed Tomography (CT) Patient Area	MEDP1	MEDP1
276	4	Computed Tomography (CT) Patient Area	SB003	WRC01
276	4	Computed Tomography (CT) Patient Area	SV648	SRS01
276	4	Computed Tomography (CT) Patient Area	TLTU1	TLTU1
276	4	Computed Tomography (CT) Patient Area	WRL01	WRL01
276	4	Computed Tomography (CT) Patient Area	XCTC1	XCTC1
276	4	Computed Tomography (CT) Patient Area	XCTL1	XCTL1
276	4	Computed Tomography (CT) Patient Area	XCTS1	XCTS1
276	4	Computed Tomography (CT) Patient Area	XMRE1	XMRE1
276	5	Support Area	CRT47	XFP03
276	5	Support Area	CRT48	XFSA1
276	5	Support Area	CRT82	XVC01
276	5	Support Area	LCCL3	LCCL3
276	5	Support Area	SB262	SRLW1
276	5	Support Area	SB287	SRHM1
276	5	Support Area	SB737	UCCL1
276	5	Support Area	SB743	USCL1
276	5	Support Area	SC007	RCA01
276	5	Support Area	SC087	XRM02
276	5	Support Area	SC099	XRM01
276	5	Support Area	SRE01	SRE01
276	5	Support Area	SS212	WRCH1
276	5	Support Area	SV549	JANC1
276	5	Support Area	XCTC1	XCTC1
276	5	Support Area	XCTI1	XCTI1
276	5	Support Area	XFDS1	XFDS1
276	5	Support Area	XFFA1	XFFA1
276	5	Support Area	XFP01	XFP01
276	6	Staff and Administrative Area	CRR01	CRR01
276	6	Staff and Administrative Area	SS205	OFA09
276	6	Staff and Administrative Area	SS218	OFA07
276	6	Staff and Administrative Area	SS222	SEC01
276	6	Staff and Administrative Area	SS262	SL001
276	6	Staff and Administrative Area	SS272	RPR01
276	6	Staff and Administrative Area	SS282	LR001
276	6	Staff and Administrative Area	TLTU1	TLTU1
276	7	Education Area	CRR01	CRR01
276	7	Education Area	SS218	OFA07
277	1	Reception Area	RECP1	RECP1
277	1	Reception Area	SC170	CLSC1
277	1	Reception Area	TLTU1	TLTU1
277	1	Reception Area	WROC1	WROC1
277	2	Patient Area	CRT02	XTLA1
277	2	Patient Area	CRT03	XTEM1
277	2	Patient Area	OCB31	EXRG3
277	2	Patient Area	SB003	WRC01
277	2	Patient Area	SB138	DR001
277	2	Patient Area	SV422	OFDC2
277	2	Patient Area	TLTU1	TLTU1
277	2	Patient Area	TRGM1	TRGM1
277	2	Patient Area	WRL01	WRL01
277	2	Patient Area	XTLC1	XTLC1
277	3	Treatment Planning Unit Area	CRT11	XTSG1
277	3	Treatment Planning Unit Area	CRT17	XTMF1
277	3	Treatment Planning Unit Area	CRT21	XDUS1
277	3	Treatment Planning Unit Area	CRT26	XTTP1
277	3	Treatment Planning Unit Area	CRT48	XFSA1
277	3	Treatment Planning Unit Area	SS212	WRCH1
277	3	Treatment Planning Unit Area	XTSC1	XTSC1
277	4	Support Area	CRT31	XTRT1
277	4	Support Area	CRT34	XTLB1
277	4	Support Area	CRT47	XFP03
277	4	Support Area	CRT48	XFSA1
277	4	Support Area	CRT82	XVC01
277	4	Support Area	LCCL3	LCCL3
277	4	Support Area	SB262	SRLW1
277	4	Support Area	SB287	SRHM1
277	4	Support Area	SB737	UCCL1
277	4	Support Area	SB743	USCL1
277	4	Support Area	SRE01	SRE01
277	4	Support Area	SV549	JANC1
277	4	Support Area	XCTI1	XCTI1
277	4	Support Area	XFDS1	XFDS1
277	4	Support Area	XFFA1	XFFA1
277	4	Support Area	XFP01	XFP01
277	5	Staff and Administrative Area	CRR01	CRR01
277	5	Staff and Administrative Area	CRT82	XVC01
277	5	Staff and Administrative Area	SS205	OFA09
277	5	Staff and Administrative Area	SS218	OFA07
277	5	Staff and Administrative Area	SS222	SEC01
277	5	Staff and Administrative Area	SS262	SL001
277	5	Staff and Administrative Area	SS272	RPR01
277	5	Staff and Administrative Area	SS282	LR001
277	5	Staff and Administrative Area	SV648	SRS01
277	5	Staff and Administrative Area	TLTU1	TLTU1
277	5	Staff and Administrative Area	XFFA2	XFFA2
277	6	Education Area	CRR01	CRR01
277	6	Education Area	SS218	OFA07
278	1	Biomedical Research Unit Reception Area	RECP1	RECP1
278	1	Biomedical Research Unit Reception Area	SB003	WRC01
278	1	Biomedical Research Unit Reception Area	TLTU1	TLTU1
278	2	Biomedical Research Unit Research Area	CL501	LBEM2
278	2	Biomedical Research Unit Research Area	CL521	LBEM3
278	2	Biomedical Research Unit Research Area	CL631	LBTS1
278	2	Biomedical Research Unit Research Area	LBRB1	LBRB1
278	2	Biomedical Research Unit Research Area	LBUL1	LBUL1
278	2	Biomedical Research Unit Research Area	SRF01	SRF01
278	2	Biomedical Research Unit Research Area	SRL01	SRL01
278	2	Biomedical Research Unit Research Area	SRR01	SRR01
278	2	Biomedical Research Unit Research Area	SRSE1	SRSE1
278	2	Biomedical Research Unit Research Area	SV648	SRS01
278	2	Biomedical Research Unit Research Area	XMRE1	XMRE1
278	2	Biomedical Research Unit Research Area	XXYYC	XXYYC
278	3	Biomedical Research Unit Biosafety Laboratory Area	CL631	LBTS1
278	3	Biomedical Research Unit Biosafety Laboratory Area	CSSS2	CSSS2
278	3	Biomedical Research Unit Biosafety Laboratory Area	LBRC1	LBRC1
278	3	Biomedical Research Unit Biosafety Laboratory Area	SHWR1	SHWR1
278	3	Biomedical Research Unit Biosafety Laboratory Area	SS241	LR002
278	3	Biomedical Research Unit Biosafety Laboratory Area	TLTU1	TLTU1
278	3	Biomedical Research Unit Biosafety Laboratory Area	XXYYC	XXYYC
278	4	Biomedical Research Unit Support Area	LBGW1	LBGW1
278	4	Biomedical Research Unit Support Area	SB287	SRHM1
278	4	Biomedical Research Unit Support Area	SRGC1	SRGC1
278	4	Biomedical Research Unit Support Area	SRGC2	SRGC2
278	4	Biomedical Research Unit Support Area	SV648	SRS01
278	5	Biomedical Research Unit Staff and Administration Area	OPT16	CRA02
278	5	Biomedical Research Unit Staff and Administration Area	SHWR1	SHWR1
278	5	Biomedical Research Unit Staff and Administration Area	SRE01	SRE01
278	5	Biomedical Research Unit Staff and Administration Area	SS205	OFA09
278	5	Biomedical Research Unit Staff and Administration Area	SS218	OFA07
278	5	Biomedical Research Unit Staff and Administration Area	SS262	SL001
278	5	Biomedical Research Unit Staff and Administration Area	SS282	LR001
278	5	Biomedical Research Unit Staff and Administration Area	TLTU1	TLTU1
278	6	Health Services Research and Development Staff and Administrative Area	OPT16	CRA02
278	6	Health Services Research and Development Staff and Administrative Area	SC399	CMP02
278	6	Health Services Research and Development Staff and Administrative Area	SS212	WRCH1
278	6	Health Services Research and Development Staff and Administrative Area	SS218	OFA07
278	7	Rehabiliation Research and Development Reception Area	RECP1	RECP1
278	7	Rehabiliation Research and Development Reception Area	SB003	WRC01
278	7	Rehabiliation Research and Development Reception Area	TLTU1	TLTU1
278	8	Rehabilitation Research and Development Research Area	CL631	LBTS1
278	8	Rehabilitation Research and Development Research Area	CPR22	APMS1
278	8	Rehabilitation Research and Development Research Area	LBRB1	LBRB1
278	8	Rehabilitation Research and Development Research Area	MRS01	MRS01
278	8	Rehabilitation Research and Development Research Area	SC174	PAIA1
278	8	Rehabilitation Research and Development Research Area	SC399	CMP02
278	8	Rehabilitation Research and Development Research Area	SRSE1	SRSE1
278	8	Rehabilitation Research and Development Research Area	SS212	WRCH1
278	8	Rehabilitation Research and Development Research Area	SV648	SRS01
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	OPT16	CRA02
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SHWR1	SHWR1
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SRE01	SRE01
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SS205	OFA09
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SS218	OFA07
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SS262	SL001
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SS282	LR001
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SV549	JANC1
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	SV648	SRS01
278	9	Rehabilitation Research and Development Service Staff and Administrative Area	TLTU1	TLTU1
278	10	Clinical Research Unit Administrative Area	SS218	OFA07
278	11	Veterinary Medical Unit Treatment Area	VEX01	VEX01
278	11	Veterinary Medical Unit Treatment Area	VHAU1	VHAU1
278	11	Veterinary Medical Unit Treatment Area	VLB01	VLB01
278	12	Veterinary Medical Unit Surgical Suite	ANCW1	ANCW1
278	12	Veterinary Medical Unit Surgical Suite	VRRP1	VRRP1
278	12	Veterinary Medical Unit Surgical Suite	VSO01	VSO01
278	13	Veterinary Medical Unit Radiographic Suite [27]	SB287	SRHM1
278	13	Veterinary Medical Unit Radiographic Suite [27]	VLAH1	VLAH1
278	13	Veterinary Medical Unit Radiographic Suite [27]	VSO01	VSO01
278	13	Veterinary Medical Unit Radiographic Suite [27]	VXER1	VXER1
278	14	Veterinary Medical Unit Biosafety Laboratory	CSSS2	CSSS2
278	14	Veterinary Medical Unit Biosafety Laboratory	NBCD2	NBCD2
278	14	Veterinary Medical Unit Biosafety Laboratory	TLTU1	TLTU1
278	14	Veterinary Medical Unit Biosafety Laboratory	VLAH1	VLAH1
278	14	Veterinary Medical Unit Biosafety Laboratory	VLB01	VLB01
278	14	Veterinary Medical Unit Biosafety Laboratory	XXYYC	XXYYC
278	15	Veterinary Medical Unit Barrier Suite	SHWR1	SHWR1
278	15	Veterinary Medical Unit Barrier Suite	TLTU1	TLTU1
278	15	Veterinary Medical Unit Barrier Suite	VLAH1	VLAH1
278	15	Veterinary Medical Unit Barrier Suite	VLB01	VLB01
278	15	Veterinary Medical Unit Barrier Suite	XXYYC	XXYYC
278	16	Veterinary Medical Unit Environmental Suite	VLAH1	VLAH1
278	16	Veterinary Medical Unit Environmental Suite	VLB01	VLB01
278	17	Veterinary Medical Unit Support Area	SB684	DOCK1
278	17	Veterinary Medical Unit Support Area	SRF01	SRF01
278	17	Veterinary Medical Unit Support Area	SRR01	SRR01
278	17	Veterinary Medical Unit Support Area	SRSE1	SRSE1
278	17	Veterinary Medical Unit Support Area	SSC01	SSC01
278	17	Veterinary Medical Unit Support Area	SV648	SRS01
278	17	Veterinary Medical Unit Support Area	VCWA1	VCWA1
278	17	Veterinary Medical Unit Support Area	VEX01	VEX01
278	17	Veterinary Medical Unit Support Area	VFP01	VFP01
278	17	Veterinary Medical Unit Support Area	XXYYC	XXYYC
278	18	Veterinary Medical Unit Staff and Administrative Area	SHWR1	SHWR1
278	18	Veterinary Medical Unit Staff and Administrative Area	SS205	OFA09
278	18	Veterinary Medical Unit Staff and Administrative Area	SS218	OFA07
278	18	Veterinary Medical Unit Staff and Administrative Area	SS262	SL001
278	18	Veterinary Medical Unit Staff and Administrative Area	SS282	LR001
278	18	Veterinary Medical Unit Staff and Administrative Area	SV549	JANC1
278	18	Veterinary Medical Unit Staff and Administrative Area	TLTU1	TLTU1
279	1	Duty Area	CROP1	CROP1
279	1	Duty Area	SC648	CRA01
279	1	Duty Area	SV648	SRS01
279	1	Duty Area	XXYYC	XXYYC
279	2	Staff and Administrative Area	SS205	OFA09
279	2	Staff and Administrative Area	SS218	OFA07
279	2	Staff and Administrative Area	SS262	SL001
279	2	Staff and Administrative Area	SS282	LR001
279	2	Staff and Administrative Area	TLTS1	TLTS1
280	1	Reception Area	SB003	WRC01
280	1	Reception Area	SS218	OFA07
280	2	Staff and Administrative Area	SS205	OFA09
280	3	Support Area	SV648	SRS01
282	1	Reception Area	SB003	WRC01
282	1	Reception Area	TLTU1	TLTU1
282	2	Patient Area	SS203	OFA04
282	2	Patient Area	SS218	OFA07
282	3	Staff and Administrative Area	SC648	CRA01
282	3	Staff and Administrative Area	SRE01	SRE01
282	3	Staff and Administrative Area	SS205	OFA09
282	3	Staff and Administrative Area	SS218	OFA07
282	3	Staff and Administrative Area	SS222	SEC01
284	1	Truck Bay Calculation	SC148	CALC1
284	2	Loading Dock Area	MMBK1	MMBK1
284	2	Loading Dock Area	SB287	SRHM1
284	2	Loading Dock Area	SB531	MMST1
284	2	Loading Dock Area	SB684	DOCK1
284	2	Loading Dock Area	SRGC1	SRGC1
284	2	Loading Dock Area	TLTU1	TLTU1
284	3	Warehouse Area	MMGS1	MMGS1
284	3	Warehouse Area	SB652	NT001
284	3	Warehouse Area	SB763	SRS04
284	3	Warehouse Area	SRE01	SRE01
284	3	Warehouse Area	SRSE1	SRSE1
284	3	Warehouse Area	SSC01	SSC01
284	3	Warehouse Area	SV635	MMRP1
284	4	Postal / Mail Service Area	CPR61	MRRS1
284	4	Postal / Mail Service Area	SB661	RPR02
284	4	Postal / Mail Service Area	SB662	MRCS1
284	4	Postal / Mail Service Area	SRSE1	SRSE1
284	4	Postal / Mail Service Area	SS205	OFA09
284	4	Postal / Mail Service Area	SS219	OFA03
284	5	Staff and Administrative Area	SC648	CRA01
284	5	Staff and Administrative Area	SS205	OFA09
284	5	Staff and Administrative Area	SS222	SEC01
284	5	Staff and Administrative Area	SS241	LR002
284	5	Staff and Administrative Area	SS262	SL001
284	5	Staff and Administrative Area	SS272	RPR01
284	5	Staff and Administrative Area	TLTU1	TLTU1
285	1	Decontamination Area	CSCR1	CSCR1
